product_code,recommend_product_codes_concated
861494,339170#13645#339168#11428#9147#223850#221823#339169#11563#163886
855746,8540#156198#11458#344132#810635#829069#845565#861430#861487#861490
11916,2617#24075#3318#2478#24196#24123#3219#3210#24181#24133
59883,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
5091,12034#2316#846#2332#3089#6572#3031#3039#6207#531
60711,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
864334,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
7230,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
154478,219088#11985#680#1143#50508#169288#227839#2970#168669#13783
272910,6562#159155#11851#6487#12817#10566#11123#10925#159037#164660
6090,555#6031#23192#28309#1449#2062#4635#398#3332#4023
5841,3428#1477#3427#69#386#2559#2001#3664#1673#434760
826768,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
828859,64#391#12256#11605#96#1102#641#2343#11604#706
444430,3394#28#222#357#1990#1353#6456#1166#1007#3800
849085,2272#2279#157514#2274#153992#6304#198855#7322#153993#12083
350197,31694#3788#2430#2467#4656#125#1911#2635#31708#158270
33736,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
170841,31694#3788#2430#2467#4656#125#1911#2635#31708#158270
150098,3394#28#222#357#1990#1353#6456#1166#1007#3800
857777,155405#189089#11956#319737#11936#219269#696119#550195#372472#158881
762337,158232#263302#9151#225506#178465#225497#434531#167739#749593#756457
9,94#3781#2513#3778#8#8011#3617#93#2625#100
8805,8899#9049#9048#8955#8918#9023#8980#8975#8902#9031
9572,11927#165#293526#2542#164#2880#2369#1249#294345#9380
4292,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
165978,12034#2316#846#2332#3089#6572#3031#3039#6207#531
9147,339170#13645#339168#11428#223850#221823#339169#11563#163886#154493
846862,846780#846874#854468
859058,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
853701,551268#551247#552106#766882#766832#766855#766868#766850#862050#853715
66262,1740#523#534#66188#854219#1898#2524#1062#9413#300
479403,3393#849#4440#2990#761#1592#164453#8392#63390#11883
154626,3475#154490#175787#158104#154570#154560#165410#154489#226099#226796
852019,31694#3788#2430#2467#4656#125#1911#2635#31708#158270
860902,2434#784307#165552#860907#799223#788850#862550#814609#860912#860910
37430,12034#2316#846#2332#3089#6572#3031#3039#6207#531
861475,749744#860729#860965#852254#852056#852065#852911#853900#853938#848835
319697,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
4494,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
538675,2508#2444#71088#971#3242#2058#3326#11071#2013#2640
842025,6866#436#35659#68555#68568#11986#11977#11367#69607#69614
853875,2272#2279#157514#2274#153992#6304#198855#7322#153993#12083
849620,905#1241#7300#1078#158621#540811#855229#855226#855212#853648
835360,222253#227023#226970#226976#227067#226969#226971#226986#226993#227028
185767,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
280834,555#6031#23192#28309#1449#2062#4635#398#3332#4023
75390,167841#36703#60214#36719#644330#165618#436811#533891#860394
2836,12428#1234#73440#4959#426#40#6904#1544#14320#10993
764534,11927#165#293526#2542#164#2880#2369#1249#294345#9380
11683,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
402846,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
862518,763#2477#1652#155883#6518#2331#14286#907#2841#831344
852289,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
156617,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
7331,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
841510,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
697561,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
63561,1363#725#1017#1280#1888#1019#3713#1527#652#2997
2975,36205#6071#2778#35724#27#10585#36704#2356#3960#37501
451715,3394#28#222#357#1990#1353#6456#1166#1007#3800
829244,3316#3411#68243#68108#12006#68093#68231#12005#69213#68177
849413,11692#52836#160028#4450#1555#675#157636#3003#11808#559
799880,12034#2316#846#2332#3089#6572#3031#3039#6207#531
57798,1162#825#837#678#1882#3685#57703#983#7682#10674
3659,12034#2316#846#2332#3089#6572#3031#3039#6207#531
233457,64#391#12256#11605#96#1102#641#2343#11604#706
277852,188133#2851#1134#524#2505#6616#165206#173739#11235#2581
40671,3493#1552#1577#40964#9536#605#1049#45534#648#5480
784330,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
586151,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
160857,3428#1477#3427#69#386#2559#2001#5841#3664#1673
164280,10629#27566#3190#164279#5234#241310#27603#172315#575858#634502
854137,849576#849661
856396,856394#856397#856393
216231,12034#2316#846#2332#3089#6572#3031#3039#6207#531
360958,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
162099,11927#165#293526#2542#164#2880#2369#1249#294345#9380
72505,119#7474#70477#71587#7317#7472#2792#71305#56#71208
455439,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
853272,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
1990,3394#28#222#357#1353#6456#1166#1007#3800#610
10678,1342#1638#577#3814#2132#1172#1205#2824#1343#2500
62352,819#337#1408#8153#1318#1322#1321#183527#12035#4967
808721,6906#8045#7375#240095#8156#768321#183272#4531#375357#11598
699483,3428#1477#3427#69#386#2559#2001#5841#3664#1673
652907,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
665503,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
58956,12034#2316#846#2332#3089#6572#3031#3039#6207#531
3171,12026#12022#2002#3223#2870#1919#12012#12142#12362#28954
3676,3159#7070#592#4008#6050#3137#3842#177#2450#2557
158485,8634#12381#3955#3725#5049#205868#158191#840335#310608#179566
849454,687#688#771030#854488#854485#849456#855808#849458#849459#854487
380437,11927#165#293526#2542#164#2880#2369#1249#294345#9380
227028,222253#227023#226970#226976#227067#226969#226971#226986#226993#226987
69953,495#5710#2804#857#581#11628#580#2043#3834#174
864575,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
169248,1352#1366#156#13768#9360#3684#4789#1750#1943#7242
864272,11692#52836#160028#4450#1555#675#157636#3003#11808#559
643,3394#28#222#357#1990#1353#6456#1166#1007#3800
727664,2272#2279#157514#2274#153992#6304#198855#7322#153993#12083
171808,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
19737,64#391#12256#11605#96#1102#641#2343#11604#706
818681,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
5838,64#391#12256#11605#96#1102#641#2343#11604#706
772141,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
7481,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
602559,511375#551409#511356#511363#511378#511398#602486#511379#602554#602474
176122,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
325025,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
177779,1522#5345#647#9805#1827#4478#2348#17#11831#2310
551492,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
282556,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
274488,1740#523#534#854219#66188#1898#2524#1062#9413#300
382081,513#3180#405#511#4425#1568#281#25998#2723#3680
698207,699463#668207#668195#331532#228587#668189#663530#466913#446495#749874
2485,3394#28#222#357#1990#1353#6456#1166#1007#3800
755361,511381#511401#602690#602551#551340#758009#857553#857542#854479#857551
5184,170700#3682#182035#345291#12236#12235#163319#173783#200048#178019
858820,6562#159155#11851#6487#12817#10566#11123#10925#159037#164660
661880,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
530256,64#391#12256#11605#96#1102#641#2343#11604#706
168037,3414#11901#770824#373#5146#5815#11867#227912#275164#167838
398330,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
857916,11842#1012#352295#156629#254236#4184#150115#2322#270497#11923
567329,1357#705#186005#9484#9712#156400#344101#227411#9677#164614
2961,4759#5546#4223#5565#2896#57361#8442#57737#14944#57442
36857,3086#1324#35816#335#12052#37072#4612#10597#3087#36864
76466,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
73209,12428#1234#73440#4959#426#40#6904#1544#14320#10993
810749,1740#523#534#854219#66188#1898#2524#1062#9413#300
5023,3460#159442#2915#671#157899#1077#2538#2578#1998#358
260923,260956
854310,165232#75817#5349#75524#169482#75607#341280#364400#350122#165382
47713,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
462305,1740#523#534#854219#66188#1898#2524#1062#9413#300
3009,2126#3387#1695#726#2543#521#67#1660#56625#994
283,2508#2444#71088#971#3242#2058#3326#11071#2013#2640
413819,11842#1012#352295#156629#254236#4184#150115#2322#270497#11923
55929,3394#28#222#357#1990#1353#6456#1166#1007#3800
822551,822552#822550
860416,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
859878,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
11907,206815#937#3108#11903#11910#221025#11906#69114#11833#8051
507851,1357#705#186005#9484#9712#156400#344101#227411#9677#164614
5080,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
741635,3408#11101#2549#8381#2418#154505#14213#6902#9706#11925
11793,36205#6071#2778#35724#27#10585#36704#2356#3960#37501
38686,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
302132,763#2477#1652#155883#6518#2331#14286#907#2841#831344
316751,165232#75817#5349#75524#169482#75607#341280#364400#350122#165382
863253,11842#1012#352295#156629#254236#4184#150115#2322#270497#11923
818021,668874
166179,7689#3611#1391#728#1707#1389#4545#1070#1387#3662
351946,1522#5345#647#9805#1827#4478#2348#17#11831#2310
816974,1740#523#534#854219#66188#1898#2524#1062#9413#300
760958,3159#7070#3676#592#4008#6050#3137#3842#177#2450
276149,12034#2316#846#2332#3089#6572#3031#3039#6207#531
404270,763#2477#1652#155883#6518#2331#14286#907#2841#831344
861429,8540#156198#11458#344132#810635#829069#861485#861490#861487#855746
495773,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
829147,11692#52836#160028#4450#1555#675#157636#3003#11808#559
1907,180754#2309#9849#199715#9704#216239#50585#442975#52661#51253
28486,2617#24075#3318#2478#24196#24123#3219#3210#24181#24133
849460,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
36997,3052#157318#36994#165099#791#3984#37006#359215#862482
344061,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
7902,11369#7047#13734#442#12407#6813#154556#13659#3673#3671
216036,359#853#3409#12054#1622#516#826#4326#408#157749
221792,819#337#1408#8153#1318#1322#1321#183527#12035#4967
812243,4815#4504#357917#171075#10677#6434#168973#189055#520339
852396,64#391#12256#11605#96#1102#641#2343#11604#706
853541,3894#4364#844#3232#3811#10607#3231#2390#175277#4019
1503,2282#3385#226388#228116#947#2269#13656#226390#3030#13647
164238,178668#11866#168195#167620#11876#11869#202086#744864#167484#182356
176145,4510#879#2330#720#3074#7456#344091#13784#157583#180425
629606,350103#288586#303274#288585#365354#288583#288561#551150
3875,64#391#12256#11605#96#1102#641#2343#11604#706
69114,206815#937#3108#11903#11910#221025#11906#11833#8051#154564
864269,170700#5184#3682#182035#345291#12236#12235#163319#173783#200048
1928,3394#28#222#357#1990#1353#6456#1166#1007#3800
73846,196#347#1687#7002#1765#1210#3389#2933#3488#1557
437077,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
789077,206815#937#3108#11903#11910#221025#11906#69114#11833#8051
66109,1740#523#534#66188#854219#1898#2524#1062#9413#300
159799,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
74188,196#347#1687#7002#1765#1210#3389#2933#3488#1557
5490,3394#28#222#357#1990#1353#6456#1166#1007#3800
160057,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
799257,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
821990,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
412282,11692#52836#160028#4450#1555#675#157636#3003#11808#559
178374,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
773,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
73636,11963#3096#448#479#154492#1033#2484#2923#2748#213438
51126,11692#52836#160028#4450#1555#675#157636#3003#11808#559
78734,1740#523#534#66188#854219#1898#2524#1062#9413#300
432207,3428#1477#3427#69#386#2559#2001#5841#3664#1673
39036,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
839320,763#2477#1652#155883#6518#2331#14286#907#2841#831344
12409,11895#13713#161062#11824#11857#365604#161043#14284#168928#11897
9468,1342#1638#577#3814#2132#1172#1205#2824#1343#2500
2301,12034#2316#846#2332#3089#6572#3031#3039#6207#531
5334,7689#3611#1391#728#1707#1389#4545#1070#1387#3662
1777,1492#1051#1885#2612#363#4131#50543#9621#9363#51335
567115,2203#151895#171525#5138#5153#158334#261024#31740#580498#9746
797665,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
2071,1042#222273#1754#1516#1551#13774#42458#2070#344#42447
572971,11963#3096#448#479#154492#1033#2484#2923#2748#213438
270338,10982#166#3060#2785#2379#13727#221382#158724#160386#180922
698208,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
59999,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
3832,1740#523#534#854219#66188#1898#2524#1062#9413#300
218988,3394#28#222#357#1990#1353#6456#1166#1007#3800
184064,2344#192102#738#3064#9785#154380#505591#160127#6527#190310
169513,192157#1538#5187#2667#7186#5088#11809#9510#26158#167766
188524,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
855550,905#1241#7300#1078#158621#540811#857886#857889#854592#854593
217656,1553#2074#21661#4516#6961#2075#154398#2061#7151#414
29076,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
854480,551268#551247#552106#766882#766832#766855#766868#766850#863036#863048
159331,1162#825#837#678#1882#3685#57703#983#7682#10674
5864,64#391#12256#11605#96#1102#641#2343#11604#706
811185,164238#178668#11866#168195#167620#11876#11869#202086#744864#167484
849537,574960#574959#574966#291455#839366#632333#631829#849330#849332#852005
165458,763#2477#1652#155883#6518#2331#14286#907#2841#831344
10677,4815#4504#357917#171075#6434#168973#189055#520339#812243
334402,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
167589,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
477421,64#391#12256#11605#96#1102#641#2343#11604#706
357814,3493#1552#1577#40964#9536#605#1049#45534#648#5480
544851,580457#483951#483949#675369
45862,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
363316,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
849668,6561#159178#3390#3061#3079#2072#2346#3315#2479#8104
849933,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
68568,6866#436#35659#68555#11986#11977#11367#69607#69614#68544
854,1462#1986#2318#599#851#852#3073#127#2431#5320
154375,3460#159442#2915#671#157899#1077#2538#2578#1998#358
329516,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
1517,1476#1309#685#11859#1725#604#24880#266#1021#284
848170,3414#11901#770824#373#5146#5815#11867#227912#275164#167838
332634,7689#3611#1391#728#1707#1389#4545#1070#1387#3662
56,119#7474#70477#71587#7317#7472#2792#71305#71208#72143
32238,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
51019,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
446638,1740#523#534#854219#66188#1898#2524#1062#9413#300
850008,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
389967,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
11128,3894#4364#844#3232#3811#10607#3231#2390#175277#4019
347170,180754#2309#1907#9849#199715#9704#216239#50585#442975#52661
3611,7689#1391#728#1707#1389#4545#1070#1387#3662#4535
413441,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
860012,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
46948,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
7061,3609#939#31135#8209#3121#5614#450#2512#4758#3122
1683,8744#326832#948#227420#2735#5906#4374#227414#11363#6061
849334,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
270547,1352#1366#156#13768#9360#3684#4789#1750#1943#7242
735441,4810#645#9106#850#285236#8905#8909#8910#8719#8901
156488,219088#11985#680#1143#50508#154478#169288#227839#2970#168669
837729,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
275804,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
3809,11995#180175#205389#205394#514836#862514#864236#864292
73956,196#347#1687#7002#1765#1210#3389#2933#3488#1557
72421,119#7474#70477#71587#7317#7472#2792#71305#56#71208
174278,1162#825#837#678#1882#3685#57703#983#7682#10674
367849,2562#11850#12196#103#3527#188091#3526#540#17760#3462
682312,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
862210,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
182806,12034#2316#846#2332#3089#6572#3031#3039#6207#531
223560,507#20717#154010#163890#20707#18956#160025#194244#495699#165404
490353,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
453704,763#2477#1652#155883#6518#2331#14286#907#2841#831344
460018,11927#165#293526#2542#164#2880#2369#1249#294345#9380
34761,6561#159178#3390#3061#3079#2072#2346#3315#2479#8104
164947,495#5710#2804#857#581#11628#580#2043#3834#174
5263,3394#28#222#357#1990#1353#6456#1166#1007#3800
220809,6561#159178#3390#3061#3079#2072#2346#3315#2479#8104
31182,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
76556,495#5710#2804#857#581#11628#580#2043#3834#174
59901,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
11894,11692#52836#160028#4450#1555#675#157636#3003#11808#559
550391,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
778394,192157#1538#5187#2667#7186#5088#11809#9510#26158#167766
164690,2344#192102#738#3064#9785#154380#505591#160127#6527#190310
851386,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
649,1253#6202#651#2919#2669#9826#3102#5100#503#3018
452759,11927#165#293526#2542#164#2880#2369#1249#294345#9380
5151,3609#939#31135#8209#3121#5614#450#2512#4758#3122
691171,155406#184910#150530#11941#153995#158503#11940#225616#156632#150289
392573,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
75456,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
193098,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
849936,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
12234,3394#28#222#357#1990#1353#6456#1166#1007#3800
68196,3316#3411#68243#68108#12006#68093#68231#12005#69213#68177
